Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT,Campus2,Campus3,Campus4
BSOBAIF01,BSc (Hons) in International Business and Management ( University for the Creative Arts ) - Paris Campus,9000,,Feb,Undergraduate,12 Grade With minimum 55% from a recognised institution. Student should be minimum 18 years old. IELTS/TOEFL/PTE/Duolingo can be waived off on the basis of MOI and should be recent passout (2 years).,,,,,,5.5,5.5,5.5,5.5,,,80,6,51,51,51,51,56,Undergraduate,"Commerce, Business and Administration",International Business,36 Months,Paris,English,,https://www.berlinsbi.com/courses/undergraduate/bsc-hons-international-business-and-management,Paris,ASAP,Yes,,,"Degree awarded by University for the Creative Arts. TOEFL IBT Overall score will be 80 with no section less than -Listening 17, Reading 18, Speaking 20, Writing 17 is required.",,Online,105,,,,,
BSOBAIF01,Global MBA ( University of Creative Arts ) - Paris Campus,9000,,Feb,Postgraduate,An Undergraduate degree with minimum 55% from a recognised university. IELTS/TOEFL/PTE/Duolingo can be waived off on the basis of MOI and should be recent passout (2 years).,,,,,,5.5,5.5,5.5,5.5,,,80,6,51,51,51,51,56,Postgraduate,"Commerce, Business and Administration",International Business,18 Months,Paris,English,,https://www.berlinsbi.com/courses/postgraduate/global-mba-uca,Paris,ASAP,Yes,,0-10,"Degree awarded by University for the Creative Arts.The tuition fee mentioned is for 1 year and the total tuition fee for this program will be € 13,500 ( for 18 months ).  TOEFL IBT Overall score will be 80 with no section less than -Listening 17, Reading 18, Speaking 20, Writing 17 is required.",,Online,105,,,,,
BSOBAIF01,MBA ( Degree awarded by Concordia University Chicago ) - Paris Campus,9000,,"Oct, Jan, Mar, May, Aug",Postgraduate,"Bachelor's Degree with minimum 55%  from a U.S. equivalent, regionally accredited institution. IELTS/TOEFL/Duolingo can be waived off on the basis of MOI and should be recent passout (2 years).",,,,,,5.5,5.5,5.5,5.5,,,72,6,0,0,0,0,,Postgraduate,"Commerce, Business and Administration",International Business,24 Months,Paris,English,,https://www.berlinsbi.com/courses/postgraduate/mba,Paris,ASAP,Yes,,0-10,Degree awarded by Concordia University Chicago ,,Online,95,,,,,
DVF01,MSc International Business,11900,50,"Oct, Jan",Postgraduate,4 years Bachelor's degree with minimum 55% from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,12 Months,Paris,English,,https://www.devinci.fr/en/programmes/msc-international-business/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for October intake will be 1st August and for January intake will be 1st November.,,,,,,,,
DVF01,MSc International Finance & Asset Management,11900,50,Oct,Postgraduate,Four years Bachelor's degree with minimum 55% from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,12 Months,Paris,English,,https://www.devinci.fr/en/programmes/msc-international-finance/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for October intake will be 1st August,,,,,,,,
DVF01,Master in Management (Grande Ecole) - International Business,10200,50,Sep,Postgraduate,3 Years Bachelor's degree with minimum 55% from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,24 Months,Paris,English,,https://www.emlv.fr/en/programmes/master-in-management/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for September intake will be 1st August,,,,,,,,
CODEPF01,Global MBA (College de Paris),12000,,"Feb, Sep",Postgraduate,Bachelor's degree with minimum 55%.,,,,,,,,,,,,70,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,24 Months,Paris,English,"Management, Finance, IT Management",http://www.collegedeparis.com/programmes/global-mba/,Paris,ASAP,,,0-10,"IELTS waiver possible. Tuition Fees 18,000 Euros + 290 Euros administration fees (First Year 12290 Euros & Second Year 6000 Euros). 02 Months Guaranteed Paid Internship OR 02 months Paid Research Program in the industry of the same stream.Students from Punjab, Haryana, Chandigarh, J&K, the IELTS requirement of 6.0 overall not less than 5.5 is mandatory.",,,,,,,,
ECLARF01,MSc-International Trade Management,13250,50,Sep,Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,24 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,"Skype interview conducted, SOP Manadatory, Reference letter.",,,,,,,,
ECLARF01,MSc- International Event Management,13250,50,"Sep, Jan",Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,24 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. ,,,,,,,,
ECLARF01,MSc-International Trade Management,15500,50,"Sep, Jan",Postgraduate,4 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,12 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,"Skype interview conducted, SOP Manadatory, Reference letter.",,,,,,,,
ECLARF01,MSc-International Trade Management,13250,50,Jan,Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,16 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,"Skype interview conducted, SOP Manadatory, Reference letter. 16 months program where 8 months will be consider as 1 year and other 8 months 2nd year",,,,,,,,
ECLARF01,MSc - Global Luxury and Innovation Management,13250,50,"Sep, Jan",Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,24 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. ,,,,,,,,
ECLARF01,MSc - International Event Management,13250,50,Jan,Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,16 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. 16 months program where 8 months will be consider as 1 year and other 8 months 2nd year,,,,,,,,
ECLARF01,MSc - Global Luxury and Innovation Management,13250,50,Jan,Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,16 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. 16 months program where 8 months will be consider as 1 year and other 8 months 2nd year,,,,,,,,
ECLARF01,MSc - International Event Management,15500,50,"Jan, Sep",Postgraduate,4 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,12 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,"Skype interview conducted, SOP Manadatory, Reference letter.",,,,,,,,
ECLARF01,MSc - Global Luxury and Innovation Management,15500,50,"Jan, Sep",Postgraduate,4 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,12 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,"Skype interview conducted, SOP Manadatory, Reference letter.",,,,,,,,
TABSF01,Bachelor of Business Administration(BBA) - International Business,9990,,"Jan, Sep, May",Undergraduate,12th Grade with minimum 55%  from a recognised Insitution.,,,,,,,,,,,,,,,,,,,Undergraduate,"Commerce, Business and Administration",International Business,48 Months,Paris,English,,https://www.absparis.org/en/academic/bba/the-bachelor-of-business-administration/#the-american-bba-a-bachelor-of-business-administration,Paris,ASAP,No,,,IELTS waiver possible,,,,,,,,
TABSF01,Bachelor of Business Administration(BBA) - International Marketing,9990,,"Jan, Sep, May",Undergraduate,12th Grade with minimum 55%  from a recognised Insitution.,,,,,,,,,,,,,,,,,,,Undergraduate,"Commerce, Business and Administration",International Business,48 Months,Paris,English,,https://www.absparis.org/en/academic/bba/the-bachelor-of-business-administration/#the-american-bba-a-bachelor-of-business-administration,Paris,ASAP,No,,,IELTS waiver possible,,,,,,,,
TABSF01,MBA in Entrepreneurship and International Business Development ( Two Years),10000,,"Jan, Sep, May",Postgraduate,3 or 4 years bachelor’s degree with 55% or above in relevant field from a recognised university or institution with minimum 2 years of professional work experience is required .,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,24 Months,Paris,English,,https://www.absparis.org/en/academic/mba-entrepreneurship/,Paris,ASAP,No,,0-10,IELTS waiver possible. MBA 2nd year tution fees will be € 15250. ,,,,,,,,
TABSF01,MBA in Entrepreneurship and International Business Development (One Year),15250,,"Jan, Sep",Postgraduate,4 years bachelor’s degree with 55% or above in relevant field from a recognised university or institution with minimum 2 years of professional work experience is required .,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,12 Months,Paris,English,,https://www.absparis.org/en/academic/mba-entrepreneurship/,Paris,ASAP,No,,0-10,IELTS waiver possible.,,,,,,,,
LCBF01,MBA in International Hospitality and Culinary Leadership,27000,200,"Mar, Sep",Postgraduate,Bachelor's degree with minimum 55% and 3 years of professional experience using management skills.,,,,,,,,,,,,80,,,,,,,Postgraduate,"Commerce, Business and Administration",International Business,12 Months,Paris,English,,https://www.cordonbleu.edu/paris/mba-international-hospitality-and-culinary-leadership/en,Paris,ASAP,,,0-10,An interview will be scheduled via video conference or in person to validate the application. 5 months of courses between Le Cordon Bleu Paris Institute and Paris Dauphine - PSL University. 5 months of managerial experience in the hospitality sector. Diplomas Awarded: MBA in International Hospitality and Culinary Leadership from Le Cordon Bleu Paris institute. MBA in Hospitality and Culinary Management from Paris Dauphine - PSL University. Master Global Management from Paris Dauphine - PSL University (Degree recognized by French higher education),,,,,,,,
LCBF01,Bachelor of Business in International Hospitality Management,14000,200,Sep,Undergraduate,12th Std. with minimum 55%,,,,,,,,,,,,63,,,,,,,Undergraduate,"Commerce, Business and Administration",International Business,36 Months,Paris,English,,https://www.cordonbleu.edu/paris/bachelor-business-international-hospitality-management/en,Paris,ASAP,,,,,,,,,,,,
RSOBF01,MSc in Supply Chain Management,18200,,"Sep, Jan",Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,"Commerce, Business and Administration","Logistics, Supply Chain Management",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/the-master-of-science-msc-in-supply-chain-management/,Rennes,ASAP,,,0-10,IELTS waiver is possible.Application fee of Euro 90 is waived off for KC on profile to profile. Internship: May to December.,,,,,,,,
NEOMAF01,Master of Science in Supply Chain Management ( 15 months ),13840,,Oct,Postgraduate,"4 year Bachelor's degree with minimum 55% in academic background of economy, business, science etc. from a recognised university OR 3 year-Bachelor’s degree with a minimum 55% & 1 year professional experience.",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Logistics, Supply Chain Management",15 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-supply-chain-management/,Rouen,,,,,"Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted. Tution fees mentioned is for 1 year, full course tution fees is  €17,300.",,,,,,,,
NEOMAF01,Master of Science in Supply Chain Management ( 2 years ),13500,,Oct,Postgraduate,3 years Bachelor's degree with minimum 55% from any background from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Logistics, Supply Chain Management",24 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-supply-chain-management/,Rouen,,,,,This is Long track 2-year MSc program in which  1st year will be of 12 months + 2nd year will be 15 months. Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language.Backlogs are not accepted. ,,,,,,,,
ISCPF01,MSc in International Business - International Business & Supply Chain ( 1-Year ),15000,,"Feb, Sep",Postgraduate,4 year Bachelor’s degree with minimum 60% from a recognised University is required.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Logistics, Supply Chain Management",12 Months,Paris,English,,https://www.groupeisc.com/en/programs/msc/msc-international-business-manager/,Paris,"Feb: 31 Dec, Sep: 10 Jul ",,,0-10,IELTS waiver possible.Application Fee is waived off for KC Overseas. 6 months Internship and 6 months studies. ,,,,,,,,
